Date,VALUE,VOLUME
2019-11-19 17:52:39.590,98.755,5.0
2019-11-19 18:00:59.856,98.755,5.0
2019-11-19 18:08:41.779,98.755,5.0
2019-11-19 18:08:41.790,98.755,4.0
2019-11-19 18:08:41.790,98.755,6.0
2019-11-19 18:20:09.581,98.755,5.0
2019-11-19 18:22:26.241,98.755,5.0
2019-11-19 18:26:29.466,98.755,6.0
2019-11-19 18:26:29.474,98.755,5.0
2019-11-19 18:34:37.054,98.755,5.0
2019-11-19 18:46:09.163,98.76,4.0
2019-11-19 18:46:12.070,98.76,5.0
2019-11-19 18:47:01.891,98.765,5.0
2019-11-19 19:07:45.199,98.76,5.0
2019-11-19 19:08:54.402,98.755,5.0
2019-11-19 19:15:03.346,98.755,2.0
2019-11-19 19:17:14.776,98.755,5.0
2019-11-19 19:17:39.335,98.755,5.0
2019-11-19 19:21:30.439,98.755,5.0
2019-11-19 19:21:35.849,98.755,5.0
2019-11-19 19:26:31.348,98.755,2.0
2019-11-19 19:27:22.722,98.755,5.0
2019-11-19 19:49:20.158,98.755,4.0
2019-11-19 19:49:20.158,98.755,5.0
2019-11-19 19:49:20.158,98.755,4.0
2019-11-19 19:57:10.426,98.76,39.0
2019-11-19 19:57:10.634,98.76,5.0
2019-11-19 19:57:12.115,98.76,19.0
2019-11-19 19:58:20.753,98.76,51.0
2019-11-19 19:58:43.665,98.76,5.0
2019-11-19 19:58:45.495,98.76,3.0
2019-11-19 19:58:47.374,98.76,51.0
2019-11-19 19:58:57.415,98.76,5.0
2019-11-19 19:59:09.113,98.76,27.0
2019-11-19 19:59:09.125,98.76,67.0
2019-11-19 19:59:40.596,98.76,6.0
2019-11-19 19:59:40.896,98.76,2.0
2019-11-19 20:00:44.669,98.76,1.0
2019-11-19 20:00:44.719,98.76,14.0
2019-11-19 20:01:02.548,98.76,4.0
2019-11-19 20:01:11.687,98.76,2.0
2019-11-19 20:04:36.900,98.76,3.0
2019-11-19 20:04:39.340,98.76,3.0
2019-11-19 20:07:51.134,98.76,8.0
2019-11-19 20:47:16.841,98.76,11.0
2019-11-19 20:47:26.961,98.76,1.0
2019-11-19 21:10:43.339,98.76,1.0
2019-11-19 21:10:43.339,98.76,1.0
