Date,VALUE,VOLUME
2019-12-06 21:55:06.802,98.53,1.0
2019-12-06 21:55:06.822,98.53,4.0
2019-12-06 21:55:06.822,98.53,1.0
2019-12-06 21:56:06.292,98.53,17.0
2019-12-06 21:58:37.328,98.535,3.0
2019-12-06 21:59:13.047,98.53,2.0
2019-12-08 23:00:24.723,98.53,1.0
2019-12-09 06:39:07.631,98.535,10.0
2019-12-09 06:39:29.125,98.535,10.0
2019-12-09 07:47:34.249,98.535,6.0
2019-12-09 07:51:56.397,,350.0
2019-12-09 07:51:56.407,,150.0
2019-12-09 09:02:01.360,,1.0
2019-12-09 09:02:53.672,98.535,350.0
2019-12-09 09:03:58.024,98.535,10.0
2019-12-09 09:10:48.391,98.535,6.0
2019-12-09 09:28:04.926,98.535,10.0
2019-12-09 10:20:51.678,,1.0
2019-12-09 10:20:51.688,,18.0
2019-12-09 10:44:20.330,,1.0
2019-12-09 10:44:24.808,,6.0
2019-12-09 10:44:37.668,,1.0
2019-12-09 10:44:38.408,,1.0
2019-12-09 10:44:38.417,,1.0
2019-12-09 10:44:52.006,,1.0
2019-12-09 10:44:52.025,,19.0
2019-12-09 11:04:44.482,98.535,200.0
2019-12-09 11:05:11.129,98.535,5.0
2019-12-09 11:10:06.475,,30.0
2019-12-09 11:10:06.485,,470.0
2019-12-09 11:28:22.234,98.535,66.0
